date,equity
1975-10-15,1.2908257545968267
1975-12-05,1.28602403132093
1975-10-30,1.252521112085079
1975-11-03,1.251018086750577
1975-11-05,1.3133986120363468
1975-11-12,1.3016761066561289
1975-11-17,1.3422042209325913
1975-11-20,1.3584896321465734
1975-11-25,1.362257416636262
1975-12-02,1.3752192694380503
1975-12-17,1.319588436860147
1975-12-26,1.3237423474159213
1976-02-27,1.3287003642080608
1975-12-29,1.404256253978711
1976-01-05,1.4223481794018875
1976-01-06,1.4869212740057929
1976-01-16,1.5021844735292815
1976-01-20,1.5357273691852649
1976-01-23,1.569324791323564
1976-02-10,1.4693590415762126
1976-02-20,1.4859627987460235
1976-03-02,1.465605108403203
1976-04-30,1.4861453603234145
1976-03-04,1.5231309952907677
1976-03-10,1.5457384947053616
1976-03-15,1.5663217424287486
1976-03-19,1.5644421563378341
1976-03-24,1.5949325945020458
1976-04-06,1.5930186753886435
1976-04-19,1.5232749403619983
1976-05-04,1.4934684911207925
1976-07-30,1.6122037618269895
1976-05-19,1.5686638589430686
1976-06-04,1.5114164455512578
1976-06-10,1.5096027458165964
1976-06-25,1.4560334140936189
1976-06-29,1.4699565981086822
1976-07-16,1.4681926501909517
1976-07-26,1.5922759033128042
1976-08-02,1.6211836992325763
1976-08-27,1.5904106850144162
1976-08-17,1.588502192192399
1976-09-01,1.5373582832355093
1976-10-22,1.5521009502009782
1976-09-20,1.4881506885978393
1976-10-05,1.451349731024381
1976-10-13,1.443810513891491
1976-10-15,1.4719498829415416
1976-11-01,1.3860721211996379
1976-10-29,1.3510186401263604
1976-11-05,1.189504361699254
1976-11-15,1.1458329471737219
1977-02-04,1.2676843593100164
1976-11-22,1.2715577042318935
1976-11-30,1.275481368004952
1976-12-03,1.281775348898482
1976-12-07,1.2950267062009664
1976-12-14,1.2934726741535252
1976-12-22,1.2702959990185225
1976-12-27,1.2733909019979495
1976-12-31,1.282377283633735
1977-01-19,1.2613593074910607
1977-01-26,1.279251352182054
1977-01-31,1.303301277603077
1977-02-11,1.3237650085606223
1977-02-18,1.2942934792968628
1977-02-23,1.2684726206251582
1977-02-25,1.254693338170166
1977-02-28,1.2833003462804455
1977-05-27,1.3289389789431811
1977-03-10,1.3223916845450585
1977-03-14,1.3290696364389123
1977-03-15,1.3621461346953312
1977-03-23,1.3605115593336967
1977-03-31,1.341633457159852
1977-04-07,1.3400234970112603
1977-04-11,1.3675460330317353
1977-04-12,1.3762914033594267
1977-04-20,1.3618371368835973
1977-04-21,1.3928872779516057
1977-05-02,1.3755461501477058
1977-05-17,1.3390229091528534
1977-06-02,1.2951311476886218
1977-08-05,1.3234187634338803
1977-06-03,1.336812760126445
1977-06-17,1.3245142459184334
1977-06-21,1.3435666541737337
1977-06-24,1.3995354474414556
1977-07-05,1.3840900824706754
1977-07-08,1.3894669205537649
1977-07-11,1.4274959180583153
1977-07-27,1.4257829229566454
1977-08-04,1.4323776049748045
1977-11-04,1.472161403859527
1977-08-23,1.4703948101748956
1977-09-07,1.4686303364026858
1977-09-20,1.3226751833340116
1977-09-27,1.3024589672491542
1977-10-06,1.2905224494926655
1977-10-26,1.187661740029552
1977-11-10,1.167318030289259
1977-12-02,1.1449162580666044
1977-11-15,1.1551201634137778
